Server,TR_IST_AP,flow_or_url,allow_or_src,SNAT_or_DNAT,mac_or_dst,mac_or_request,protocol,sport,dport,Date
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=55950,dport=53,2022-06-27 00:05:36
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=55951,dport=53,2022-06-27 00:05:36
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=208.67.222.222,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=55953,dport=443,2022-06-27 00:05:36
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=58384,dport=53,2022-06-27 00:05:36
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=58385,dport=53,2022-06-27 00:05:36
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=208.67.222.222,mac=F4:46:37:8B:66:DB,protocol=udp,sport=58387,dport=443,2022-06-27 00:05:36
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=51481,dport=53,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=51481,dport=53,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59115,dport=53,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59116,dport=53,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=40.99.151.194,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54470,dport=443,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54470,dst=40.99.151.194:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://outlook.office365.com/...,0,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=52021,dport=53,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=52022,dport=53,2022-06-27 00:05:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=208.67.222.222,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=52024,dport=443,2022-06-27 00:05:38
195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=216.239.38.119,mac=4C:02:20:07:7B:B3,protocol=udp,sport=47514,dport=443,2022-06-27 00:05:41
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=58345,dport=53,2022-06-27 00:05:43
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49836,dport=53,2022-06-27 00:05:43
195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=216.239.38.120,mac=4C:02:20:07:7B:B3,protocol=udp,sport=33286,dport=443,2022-06-27 00:05:43
195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=216.239.38.120,mac=4C:02:20:07:7B:B3,protocol=tcp,sport=43292,dport=443,2022-06-27 00:05:44
195.175.205.46.static.turktelekom.com.tr,2_B3,urls,src=192.168.151.147:43292,dst=216.239.38.120:443,mac=4C:02:20:07:7B:B3,request:,UNKNOWN,https://www.google.com/...,0,2022-06-27 00:05:44
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49837,dport=53,2022-06-27 00:05:44
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49838,dport=53,2022-06-27 00:05:45
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=208.67.222.222,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49840,dport=443,2022-06-27 00:05:45
195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=51070,dport=53,2022-06-27 00:05:46
195.175.205.46.static.turktelekom.com.tr,2_B3,flows,allow,src=192.168.151.147,dst=195.175.192.33,mac=4C:02:20:07:7B:B3,protocol=udp,sport=43886,dport=443,2022-06-27 00:05:46
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59117,dport=53,2022-06-27 00:05:48
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59118,dport=53,2022-06-27 00:05:48
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=208.67.222.222,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59120,dport=443,2022-06-27 00:05:48
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55803,dport=53,2022-06-27 00:05:49
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55804,dport=53,2022-06-27 00:05:49
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55805,dport=53,2022-06-27 00:05:49
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55806,dport=53,2022-06-27 00:05:49
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=208.67.222.222,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55808,dport=443,2022-06-27 00:05:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:64855,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:05:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:64856,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:05:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:64857,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:05:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:64858,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:05:50
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=55954,dport=53,2022-06-27 00:05:50
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=55955,dport=53,2022-06-27 00:05:50
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=51482,dport=53,2022-06-27 00:05:51
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=51483,dport=53,2022-06-27 00:05:51
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=57276,dport=53,2022-06-27 00:05:53
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=57276,dport=53,2022-06-27 00:05:53
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=170.114.10.238,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54474,dport=443,2022-06-27 00:05:53
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54474,dst=170.114.10.238:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://us02web.zoom.us/...,0,2022-06-27 00:05:53
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=57950,dport=53,2022-06-27 00:05:53
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=52.16.166.193,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64620,dport=443,2022-06-27 00:05:53
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64620,dst=52.16.166.193:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:05:54
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64621,dport=135,2022-06-27 00:05:54
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64622,dport=135,2022-06-27 00:05:54
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64623,dport=49673,2022-06-27 00:05:54
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64624,dport=49668,2022-06-27 00:05:54
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53101,dport=53,2022-06-27 00:05:54
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64625,dport=389,2022-06-27 00:05:55
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53103,dport=53,2022-06-27 00:05:55
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53104,dport=53,2022-06-27 00:05:55
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53105,dport=389,2022-06-27 00:05:55
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=208.67.222.222,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53107,dport=443,2022-06-27 00:05:55
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64626,dport=445,2022-06-27 00:05:55
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55877,dport=53,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=55877,dport=53,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=52.113.194.132,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52592,dport=443,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.148:52592,dst=52.113.194.132:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://config.teams.microsoft.com/...,0,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=58200,dport=53,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=58200,dport=53,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=170.114.10.235,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54477,dport=443,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54477,dst=170.114.10.235:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://us02www3.zoom.us/...,0,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64628,dport=389,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=58388,dport=53,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=58389,dport=53,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53108,dport=389,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64629,dport=88,2022-06-27 00:05:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=60245,dport=53,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=60246,dport=53,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=60245,dport=53,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=40.126.32.99,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54480,dport=443,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=60247,dport=53,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54480,dst=40.126.32.99:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://graph.microsoft.com/...,0,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=208.67.222.222,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=60249,dport=443,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64630,dport=389,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.162,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64631,dport=445,2022-06-27 00:05:57
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64632,dport=445,2022-06-27 00:05:59
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=61695,dport=53,2022-06-27 00:05:59
