,Month,Day,Time,Server,ID,TR_IST_AP,flow_or_url,allow_or_src,SNAT_or_DNAT,mac_or_dst,mac_or_request,protocol,sport,dport,Minute,Second,DST,MAC
5790,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.572261213,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.19.0.166,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64851,dport=7680,26,26,20.50.201.200,0
5791,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.608701478,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=53478,dport=53,26,26,172.18.14.96,0
5792,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.642303558,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=53478,dport=53,26,26,172.18.14.225,0
5793,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.661088838,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=52.18.187.166,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52818,dport=443,26,26,172.18.14.96,0
5794,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278786.736572358,TR_IST_AP_4,urls,src=172.19.0.148:52818,dst=52.18.187.166:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,,26,26,172.18.14.225,0
5795,Jun,27,2022-06-29 00:26:26,server-176.53.2.142.as42926.net,1656278787.019839238,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52819,dport=389,26,26,13.69.239.73,0
5796,Jun,27,2022-06-29 00:26:27,server-176.53.2.142.as42926.net,1656278787.291312039,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52820,dport=389,26,27,172.18.14.96,0
5797,Jun,27,2022-06-29 00:26:27,server-176.53.2.142.as42926.net,1656278788.210857319,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52821,dport=389,26,27,172.18.14.225,0
5798,Jun,27,2022-06-29 00:26:28,server-176.53.2.142.as42926.net,1656278788.508695559,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52822,dport=389,26,28,208.67.222.222,0
5799,Jun,27,2022-06-29 00:26:29,server-176.53.2.142.as42926.net,1656278789.354149959,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.166,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56489,dport=7680,26,29,239.255.255.250,0
5800,Jun,27,2022-06-29 00:26:29,server-176.53.2.142.as42926.net,1656278789.439905799,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52823,dport=389,26,29,172.18.14.96,0
5801,Jun,27,2022-06-29 00:26:29,server-176.53.2.142.as42926.net,1656278789.727178919,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52824,dport=389,26,29,172.18.14.225,0
5802,Jun,27,2022-06-29 00:26:29,server-176.53.2.142.as42926.net,1656278790.112549,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56449,dport=53,26,29,239.255.255.250,0
5803,Jun,27,2022-06-29 00:26:29,server-176.53.2.142.as42926.net,1656278790.128845160,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.49,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52825,dport=445,26,29,172.18.14.96,0
5804,Jun,27,2022-06-29 00:26:29,server-176.53.2.142.as42926.net,1656278790.206379720,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=65517,dport=53,26,29,192.111.5.1,0
5805,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.251846440,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=65517,dport=53,26,30,172.18.14.96,0
5806,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.262296840,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=204.79.197.219,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52826,dport=443,26,30,172.18.14.225,0
5807,Jun,27,2022-06-29 00:26:30,195.175.205.46.static.turktelekom.com.tr,1656278790.238371605,2_A3,flows,allow,src=192.168.151.4,dst=195.175.39.39,mac=20:3C:AE:E3:37:D0,protocol=udp,sport=57152,dport=53,26,30,172.18.14.96,0
5808,Jun,27,2022-06-29 00:26:30,195.175.205.46.static.turktelekom.com.tr,1656278790.242023251,2_A3,flows,allow,src=192.168.151.4,dst=17.248.172.136,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60544,dport=443,26,30,172.18.14.225,0
5809,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.292419080,TR_IST_AP_4,urls,src=172.19.0.148:52826,dst=204.79.197.219:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://edge.microsoft.com/...,,26,30,172.18.14.96,0
5810,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.333341480,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=64076,dport=53,26,30,172.18.14.225,0
5811,Jun,27,2022-06-29 00:26:30,195.175.205.46.static.turktelekom.com.tr,1656278790.300710167,2_A3,urls,src=192.168.151.4:60544,dst=17.248.172.136:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://gateway.icloud.com/...,,26,30,208.67.222.222,0
5812,Jun,27,2022-06-29 00:26:30,195.175.205.46.static.turktelekom.com.tr,1656278790.300839271,2_A3,flows,deny,src=192.168.151.4,dst=17.248.172.136,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60544,dport=443,26,30,172.18.14.96,0
5813,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.375707880,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=64076,dport=53,26,30,172.18.14.225,0
5814,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.382533,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=13.107.43.16,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52827,dport=443,26,30,208.67.222.222,0
5815,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.413201,TR_IST_AP_4,urls,src=172.19.0.148:52827,dst=13.107.43.16:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://config.edge.skype.com/...,,26,30,172.18.14.96,0
5816,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.650453480,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52829,dport=88,26,30,172.18.14.225,0
5817,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.650530120,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52828,dport=88,26,30,136.143.191.156,0
5818,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.684726760,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52830,dport=389,26,30,239.255.255.250,0
5819,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.716270440,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52831,dport=88,26,30,172.18.14.96,0
5820,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.856022654,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55493,dport=53,26,30,172.18.14.225,0
5821,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.856435294,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55494,dport=53,26,30,172.19.0.166,0
5822,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278790.981757640,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52832,dport=389,26,30,172.18.14.96,0
5823,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278791.152452360,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.49,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=49870,dport=62824,26,30,172.18.14.225,0
5824,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278791.200056840,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.49,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=49874,dport=62824,26,30,208.67.222.222,0
5825,Jun,27,2022-06-29 00:26:30,server-176.53.2.142.as42926.net,1656278791.200140200,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.49,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=49872,dport=62824,26,30,52.97.218.82,0
5826,Jun,27,2022-06-29 00:26:31,server-176.53.2.142.as42926.net,1656278791.402962920,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=59179,dport=53,26,31,52.97.218.82,0
5827,Jun,27,2022-06-29 00:26:31,server-176.53.2.142.as42926.net,1656278791.413686760,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.228,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52833,dport=445,26,31,172.18.14.96,0
5828,Jun,27,2022-06-29 00:26:31,server-176.53.2.142.as42926.net,1656278791.433575880,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52834,dport=88,26,31,172.18.14.225,0
5829,Jun,27,2022-06-29 00:26:31,server-176.53.2.142.as42926.net,1656278791.801209320,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52835,dport=88,26,31,208.67.222.222,0
5830,Jun,27,2022-06-29 00:26:31,server-176.53.2.142.as42926.net,1656278791.854096680,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52836,dport=88,26,31,172.18.14.96,0
5831,Jun,27,2022-06-29 00:26:31,server-176.53.2.142.as42926.net,1656278791.854181,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52838,dport=88,26,31,172.18.14.225,0
5832,Jun,27,2022-06-29 00:26:31,server-176.53.2.142.as42926.net,1656278791.854251400,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52837,dport=88,26,31,172.18.14.96,0
5833,Jun,27,2022-06-29 00:26:32,server-176.53.2.142.as42926.net,1656278792.344447899,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59294,dport=53,26,32,172.18.14.225,0
5834,Jun,27,2022-06-29 00:26:32,server-176.53.2.142.as42926.net,1656278792.345030939,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=59295,dport=53,26,32,23.62.197.99,0
5835,Jun,27,2022-06-29 00:26:32,server-176.53.2.142.as42926.net,1656278792.481087560,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.3.1.49,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=49897,dport=62824,26,32,172.18.14.96,0
5836,Jun,27,2022-06-29 00:26:32,server-176.53.2.142.as42926.net,1656278792.575728680,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52839,dport=88,26,32,172.18.14.225,0
5837,Jun,27,2022-06-29 00:26:32,server-176.53.2.142.as42926.net,1656278792.687462121,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52841,dport=88,26,32,2.20.149.232,0
5838,Jun,27,2022-06-29 00:26:32,server-176.53.2.142.as42926.net,1656278792.687540201,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52840,dport=88,26,32,10.5.0.27,0
5839,Jun,27,2022-06-29 00:26:32,195.175.205.46.static.turktelekom.com.tr,1656278793.166526394,2_A3,flows,allow,src=192.168.151.4,dst=17.248.172.164,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60545,dport=443,26,32,172.18.14.96,0
5840,Jun,27,2022-06-29 00:26:33,195.175.205.46.static.turktelekom.com.tr,1656278793.230752248,2_A3,urls,src=192.168.151.4:60545,dst=17.248.172.164:443,mac=20:3C:AE:E3:37:D0,request:,UNKNOWN,https://gateway.icloud.com/...,,26,33,20.50.201.200,0
5841,Jun,27,2022-06-29 00:26:33,195.175.205.46.static.turktelekom.com.tr,1656278793.230894790,2_A3,flows,deny,src=192.168.151.4,dst=17.248.172.164,mac=20:3C:AE:E3:37:D0,protocol=tcp,sport=60545,dport=443,26,33,20.50.201.200,0
5842,Jun,27,2022-06-29 00:26:33,server-176.53.2.142.as42926.net,1656278793.279772681,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52842,dport=88,26,33,172.18.14.96,0
5843,Jun,27,2022-06-29 00:26:33,server-176.53.2.142.as42926.net,1656278793.552932841,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52844,dport=88,26,33,172.18.14.225,0
5844,Jun,27,2022-06-29 00:26:33,server-176.53.2.142.as42926.net,1656278793.553017641,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=10.25.0.4,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52843,dport=88,26,33,195.175.39.39,0
5845,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.584353001,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=239.255.255.250,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=62734,dport=1900,26,34,195.175.39.39,0
5846,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.632993961,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=64571,dport=53,26,34,195.175.39.39,0
5847,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.630060896,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=54639,dport=53,26,34,195.175.39.39,0
5848,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.674332201,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=64571,dport=53,26,34,195.175.39.39,0
5849,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.681015081,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=51.116.246.105,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52845,dport=443,26,34,195.175.39.39,0
5850,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.692367296,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=54640,dport=53,26,34,172.18.14.96,0
5851,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.722569801,TR_IST_AP_4,urls,src=172.19.0.148:52845,dst=51.116.246.105:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://self.events.data.microsoft.com/...,,26,34,172.18.14.225,0
5852,Jun,27,2022-06-29 00:26:34,server-176.53.2.142.as42926.net,1656278794.755950016,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=208.67.222.222,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=54642,dport=443,26,34,20.44.239.154,0
5853,Jun,27,2022-06-29 00:26:35,server-176.53.2.142.as42926.net,1656278795.517779562,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=51.116.246.105,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52846,dport=443,26,35,172.18.14.96,0
5854,Jun,27,2022-06-29 00:26:35,server-176.53.2.142.as42926.net,1656278795.557150282,TR_IST_AP_4,urls,src=172.19.0.148:52846,dst=51.116.246.105:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://self.events.data.microsoft.com/...,,26,35,192.111.5.2,0
5855,Jun,27,2022-06-29 00:26:36,server-176.53.2.142.as42926.net,1656278796.697251616,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=56648,dport=53,26,36,20.44.239.154,0
5856,Jun,27,2022-06-29 00:26:36,server-176.53.2.142.as42926.net,1656278796.731315882,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=60064,dport=53,26,36,172.18.14.96,0
5857,Jun,27,2022-06-29 00:26:36,server-176.53.2.142.as42926.net,1656278796.729262176,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=56648,dport=53,26,36,172.18.14.96,0
5858,Jun,27,2022-06-29 00:26:36,server-176.53.2.142.as42926.net,1656278796.742936522,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=192.111.5.0,mac=F4:46:37:D8:6D:B9,protocol=tcp,sport=52301,dport=443,26,36,172.18.14.225,0
5859,Jun,27,2022-06-29 00:26:36,server-176.53.2.142.as42926.net,1656278796.748159456,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=13.69.239.72,mac=BC:09:1B:DD:22:28,protocol=tcp,sport=55754,dport=443,26,36,172.18.14.225,0
5860,Jun,27,2022-06-29 00:26:36,server-176.53.2.142.as42926.net,1656278796.808590762,TR_IST_AP_4,urls,src=172.19.0.117:52301,dst=192.111.5.0:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,,26,36,208.67.222.222,0
5861,Jun,27,2022-06-29 00:26:36,server-176.53.2.142.as42926.net,1656278796.805881056,TR_IST_AP_3,urls,src=172.19.0.71:55754,dst=13.69.239.72:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,26,36,172.18.14.96,0
5862,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.289999562,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=58792,dport=53,26,37,172.18.14.225,0
5863,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.301029962,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=64572,dport=53,26,37,208.67.222.222,0
5864,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.301865322,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=64573,dport=53,26,37,172.18.14.96,0
5865,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.305523722,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.96,mac=F4:46:37:8B:43:36,protocol=udp,sport=54761,dport=53,26,37,172.18.14.225,0
5866,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.314853322,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=192.111.5.1,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56492,dport=443,26,37,208.67.222.222,0
5867,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.319953962,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.18.14.225,mac=F4:46:37:8B:43:36,protocol=udp,sport=58792,dport=53,26,37,52.97.137.178,0
5868,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.349724362,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=137.135.216.188,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56493,dport=443,26,37,172.18.14.96,0
5869,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.391484362,TR_IST_AP_4,urls,src=172.19.0.151:56492,dst=192.111.5.1:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,,26,37,172.18.14.225,0
5870,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.413657162,TR_IST_AP_4,urls,src=172.19.0.151:56493,dst=137.135.216.188:443,mac=F4:46:37:8B:43:36,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,,26,37,172.18.14.96,0
5871,Jun,27,2022-06-29 00:26:37,195.175.205.46.static.turktelekom.com.tr,1656278797.431674202,2_A3,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=53536,dport=53,26,37,172.18.14.225,0
5872,Jun,27,2022-06-29 00:26:37,195.175.205.46.static.turktelekom.com.tr,1656278797.691938535,2_A3,flows,allow,src=192.168.151.147,dst=142.250.187.138,mac=4C:02:20:07:7B:B3,protocol=tcp,sport=34308,dport=443,26,37,172.18.14.96,0
5873,Jun,27,2022-06-29 00:26:37,195.175.205.46.static.turktelekom.com.tr,1656278797.714928077,2_A3,urls,src=192.168.151.147:34308,dst=142.250.187.138:443,mac=4C:02:20:07:7B:B3,request:,UNKNOWN,https://play.googleapis.com/...,,26,37,20.50.201.200,0
5874,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.766449962,TR_IST_AP_4,urls,src=172.19.0.166:65191,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,26,37,172.18.14.96,0
5875,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278797.913293162,TR_IST_AP_4,urls,src=172.19.0.166:65192,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,26,37,146.112.63.8,0
5876,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278798.060857163,TR_IST_AP_4,urls,src=172.19.0.166:65193,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,26,37,172.18.14.96,0
5877,Jun,27,2022-06-29 00:26:37,server-176.53.2.142.as42926.net,1656278798.210580683,TR_IST_AP_4,urls,src=172.19.0.166:65194,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,26,37,172.18.14.225,0
5878,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278799.597376737,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=54643,dport=53,26,39,172.18.14.96,0
5879,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278799.597874497,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=54644,dport=53,26,39,172.18.14.225,0
5880,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278799.703154142,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=52436,dport=53,26,39,208.67.222.222,0
5881,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278799.729685342,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=52437,dport=53,26,39,172.18.14.96,0
5882,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278799.746493182,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=208.67.222.222,mac=F4:46:37:8B:66:DB,protocol=udp,sport=52439,dport=443,26,39,172.18.14.225,0
5883,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278800.028271422,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=65348,dport=53,26,39,172.18.14.96,0
5884,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278800.059182302,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=65348,dport=53,26,39,172.18.14.225,0
5885,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278800.080012222,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=20.82.250.189,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63625,dport=443,26,39,137.135.216.188,0
5886,Jun,27,2022-06-29 00:26:39,server-176.53.2.142.as42926.net,1656278800.140870462,TR_IST_AP_8,urls,src=172.19.0.172:63625,dst=20.82.250.189:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,,26,39,172.18.14.96,0
5887,Jun,27,2022-06-29 00:26:40,server-176.53.2.142.as42926.net,1656278800.346847902,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=20.82.250.189,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63626,dport=443,26,40,172.18.14.225,0
5888,Jun,27,2022-06-29 00:26:40,server-176.53.2.142.as42926.net,1656278800.404382782,TR_IST_AP_8,urls,src=172.19.0.172:63626,dst=20.82.250.189:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,,26,40,20.50.201.200,0
